district,year,month,total_radiation,radiation_above_threshold,percentage_above_threshold,record_count
Trincomalee,2023,12,470.74,376.90000000000003,80.06542889918002,31
Trincomalee,2024,1,527.3,461.98,87.61236487767874,31
Trincomalee,2024,2,643.02,643.02,100.0,29
Trincomalee,2024,3,761.7099999999999,761.7099999999999,100.0,31
Trincomalee,2024,4,738.4399999999998,738.4399999999998,100.0,30
Trincomalee,2024,5,625.09,590.75,94.50639107968452,31
Trincomalee,2024,6,152.14,152.14,100.0,8
Vavuniya,2010,1,527.16,437.80999999999995,83.05068669853554,31
Vavuniya,2010,2,576.19,541.08,93.90652388968917,28
Vavuniya,2010,3,708.42,708.42,100.0,31
Vavuniya,2010,4,638.8499999999999,638.8499999999999,100.0,30
Vavuniya,2010,5,595.37,542.65,91.14500226749752,31
Vavuniya,2010,6,576.75,538.78,93.41655830082357,30
Vavuniya,2010,7,595.03,532.3199999999999,89.46103557803808,31
Vavuniya,2010,8,557.28,494.62000000000006,88.75610106230263,31
Vavuniya,2010,9,571.3199999999999,510.52,89.35797801582301,30
Vavuniya,2010,10,575.9599999999998,510.8499999999999,88.69539551357735,31
Vavuniya,2010,11,418.8199999999998,274.13,65.45293921016192,30
Vavuniya,2010,12,326.6400000000001,170.57999999999998,52.22263041880968,31
Vavuniya,2011,1,362.1,163.40999999999997,45.128417564208775,31
Vavuniya,2011,2,424.38000000000005,368.8400000000001,86.91267260474105,28
Vavuniya,2011,3,667.8599999999999,653.8399999999999,97.90075764381757,31
Vavuniya,2011,4,582.39,511.02,87.74532529748107,30
Vavuniya,2011,5,695.0100000000001,695.0100000000001,100.0,31
Vavuniya,2011,6,636.64,609.67,95.76369690877104,30
Vavuniya,2011,7,607.8299999999999,583.08,95.92813780168798,31
Vavuniya,2011,8,608.9899999999999,581.9699999999999,95.5631455360515,31
Vavuniya,2011,9,627.2599999999999,627.2599999999999,100.0,30
Vavuniya,2011,10,530.6699999999998,428.15,80.68102587295309,31
Vavuniya,2011,11,436.44999999999993,284.74,65.24000458242641,30
Vavuniya,2011,12,441.88000000000005,236.06,53.42174345976283,31
Vavuniya,2012,1,559.16,505.8,90.45711424279277,31
Vavuniya,2012,2,539.0000000000001,473.25000000000006,87.80148423005565,29
Vavuniya,2012,3,691.12,691.12,100.0,31
Vavuniya,2012,4,586.91,535.85,91.3001993491336,30
Vavuniya,2012,5,723.8900000000002,723.8900000000002,100.0,31
Vavuniya,2012,6,640.3300000000002,625.7600000000001,97.72461074758327,30
Vavuniya,2012,7,658.5800000000002,658.5800000000002,100.0,31
Vavuniya,2012,8,652.6999999999999,640.4999999999999,98.13084112149532,31
Vavuniya,2012,9,627.9299999999998,601.7899999999998,95.83711560205755,30
Vavuniya,2012,10,499.27,377.37,75.58435315560719,31
Vavuniya,2012,11,471.64000000000004,380.81,80.7416673734204,30
Vavuniya,2012,12,409.74,211.16000000000003,51.53511983208865,31
Vavuniya,2013,1,452.76000000000005,279.68,61.7722413640781,31
Vavuniya,2013,2,503.67999999999995,438.41999999999996,87.04336086404066,28
Vavuniya,2013,3,651.8,645.6799999999998,99.06106167536052,31
Vavuniya,2013,4,645.8199999999997,634.4899999999998,98.24564120033446,30
Vavuniya,2013,5,642.4099999999999,627.6899999999998,97.70862844600799,31
Vavuniya,2013,6,591.05,581.05,98.30809576177988,30
Vavuniya,2013,7,611.7,611.7,100.0,31
Vavuniya,2013,8,632.78,576.51,91.10749391573691,31
Vavuniya,2013,9,587.0799999999999,505.68999999999994,86.13647203106902,30
Vavuniya,2013,10,621.37,606.0500000000001,97.53448026135798,31
Vavuniya,2013,11,479.60999999999996,400.24000000000007,83.4511373824566,30
Vavuniya,2013,12,401.00000000000006,210.36,52.458852867830416,31
Vavuniya,2014,1,413.12,282.19999999999993,68.30945003872965,31
Vavuniya,2014,2,564.0399999999998,549.4299999999998,97.4097581731792,28
Vavuniya,2014,3,699.6,699.6,100.0,31
Vavuniya,2014,4,661.8699999999999,661.8699999999999,100.0,30
Vavuniya,2014,5,623.0999999999999,600.8000000000001,96.42112020542451,31
Vavuniya,2014,6,656.9799999999999,643.1599999999999,97.89643520350695,30
Vavuniya,2014,7,663.26,649.1999999999999,97.88016765672586,31
Vavuniya,2014,8,617.3500000000001,604.5900000000001,97.93310115817607,31
Vavuniya,2014,9,618.89,605.99,97.91562313173586,30
Vavuniya,2014,10,531.3699999999999,448.2499999999999,84.35741573668065,31
Vavuniya,2014,11,364.63,202.03999999999996,55.40959328634505,30
Vavuniya,2014,12,322.2900000000001,82.28,25.529802351919074,31
Vavuniya,2015,1,538.5600000000001,443.15000000000003,82.2842394533571,31
Vavuniya,2015,2,497.74000000000007,393.26000000000005,79.00912122795033,28
Vavuniya,2015,3,673.4599999999998,660.3499999999998,98.05333650105426,31
Vavuniya,2015,4,622.0800000000002,610.84,98.19315843621396,30
Vavuniya,2015,5,587.68,551.6599999999999,93.87081404846172,31
Vavuniya,2015,6,607.3199999999999,593.5799999999999,97.73760126457222,30
Vavuniya,2015,7,641.14,629.3100000000001,98.15484917490721,31
Vavuniya,2015,8,671.4400000000002,671.4400000000002,100.0,31
Vavuniya,2015,9,584.59,528.8900000000001,90.47195470329635,30
Vavuniya,2015,10,491.15999999999997,376.15999999999997,76.58604120856747,31
Vavuniya,2015,11,394.71000000000004,246.95999999999998,62.5674545869119,30
Vavuniya,2015,12,416.84999999999997,178.08,42.720403022670034,31
Vavuniya,2016,1,518.5500000000001,380.14,73.30826342686335,31
Vavuniya,2016,2,566.41,538.88,95.13956321392631,29
Vavuniya,2016,3,700.3499999999999,700.3499999999999,100.0,31
Vavuniya,2016,4,677.3100000000001,677.3100000000001,100.0,30
Vavuniya,2016,5,555.3400000000001,491.98,88.59077322000934,31
Vavuniya,2016,6,578.67,537.44,92.87504104239032,30
Vavuniya,2016,7,631.52,616.76,97.66278185964023,31
Vavuniya,2016,8,660.4500000000002,660.4500000000002,100.0,31
Vavuniya,2016,9,644.4699999999999,644.4699999999999,100.0,30
Vavuniya,2016,10,632.4,606.4999999999999,95.90449082858949,31
Vavuniya,2016,11,446.20000000000005,247.90000000000003,55.55804571940834,30
Vavuniya,2016,12,498.3,369.65,74.18221954645794,31
Vavuniya,2017,1,522.69,437.08,83.62126690772732,31
Vavuniya,2017,2,586.77,551.8900000000001,94.05559248086986,28
Vavuniya,2017,3,652.23,615.6700000000001,94.39461539640925,31
Vavuniya,2017,4,707.9899999999998,707.9899999999998,100.0,30
Vavuniya,2017,5,617.44,600.21,97.20944545218968,31
Vavuniya,2017,6,571.8299999999999,545.14,95.33252889844886,30
Vavuniya,2017,7,611.49,611.49,100.0,31
Vavuniya,2017,8,578.1999999999999,551.4599999999999,95.37530266343825,31
Vavuniya,2017,9,551.8499999999999,501.83,90.93594273806289,30
Vavuniya,2017,10,493.3400000000001,353.12000000000006,71.577411116066,31
Vavuniya,2017,11,397.96999999999997,226.38000000000002,56.883684699851756,30
Vavuniya,2017,12,478.84999999999997,322.7900000000001,67.40941839824582,31
Vavuniya,2018,1,524.17,421.57999999999987,80.42810538565732,31
Vavuniya,2018,2,556.17,512.5600000000001,92.15887228725032,28
Vavuniya,2018,3,661.52,637.0999999999999,96.3085016326037,31
Vavuniya,2018,4,646.62,646.62,100.0,30
Vavuniya,2018,5,551.79,430.59,78.0351220573044,31
Vavuniya,2018,6,595.8100000000001,567.3000000000001,95.21491750725902,30
Vavuniya,2018,7,626.6700000000001,613.5300000000001,97.90320264253913,31
Vavuniya,2018,8,612.4300000000001,612.4300000000001,100.0,31
Vavuniya,2018,9,636.7199999999999,636.7199999999999,100.0,30
Vavuniya,2018,10,470.39000000000004,301.91,64.18291205170178,31
Vavuniya,2018,11,420.39,212.69000000000003,50.593496515140714,30
Vavuniya,2018,12,493.62,329.6000000000001,66.77201085855518,31
Vavuniya,2019,1,555.24,501.66999999999996,90.35191989049778,31
Vavuniya,2019,2,539.1700000000001,512.41,95.03681584657897,28
Vavuniya,2019,3,738.09,738.09,100.0,31
Vavuniya,2019,4,642.6999999999999,604.2099999999999,94.01120273844718,30
Vavuniya,2019,5,676.05,676.05,100.0,31
Vavuniya,2019,6,607.4599999999998,599.68,98.71925723504431,30
Vavuniya,2019,7,617.2099999999999,602.7299999999999,97.65395894428153,31
Vavuniya,2019,8,577.52,530.9,91.9275522925613,31
Vavuniya,2019,9,577.6399999999999,541.6099999999999,93.76255106987051,30
Vavuniya,2019,10,473.32999999999987,338.76,71.56951809519786,31
Vavuniya,2019,11,496.17999999999995,396.85,79.98105526220326,30
Vavuniya,2019,12,437.26,250.66,57.32516123130404,31
Vavuniya,2020,1,578.4700000000001,534.69,92.43175964181374,31
Vavuniya,2020,2,609.6,609.6,100.0,29
Vavuniya,2020,3,722.2699999999999,708.9499999999999,98.15581430766889,31
Vavuniya,2020,4,662.8799999999999,662.8799999999999,100.0,30
Vavuniya,2020,5,576.12,536.0999999999999,93.05353051447614,31
Vavuniya,2020,6,575.69,522.8500000000001,90.8214490437562,30
Vavuniya,2020,7,561.8399999999999,513.1800000000001,91.33917129431869,31
Vavuniya,2020,8,631.9100000000002,610.4800000000001,96.60869427608361,31
Vavuniya,2020,9,512.58,411.1400000000001,80.20991845175388,30
Vavuniya,2020,10,614.39,599.81,97.62691450056153,31
Vavuniya,2020,11,434.12,296.42,68.28065972542154,30
Vavuniya,2020,12,387.28,183.84000000000003,47.46953108861807,31
Vavuniya,2021,1,441.71999999999986,299.8999999999999,67.89368830933623,31
Vavuniya,2021,2,564.3199999999999,521.06,92.33413666005103,28
Vavuniya,2021,3,656.5100000000001,643.07,97.95281107675434,31
Vavuniya,2021,4,652.69,637.84,97.72480044125082,30
Vavuniya,2021,5,566.41,503.96000000000004,88.97441782454408,31
Vavuniya,2021,6,611.66,585.8799999999999,95.78524016610534,30
Vavuniya,2021,7,619.9399999999999,606.16,97.77720424557216,31
Vavuniya,2021,8,590.42,542.5699999999999,91.89559974255614,31
Vavuniya,2021,9,579.8899999999999,547.2399999999999,94.36962182482885,30
Vavuniya,2021,10,505.72999999999996,358.84,70.95485733494156,31
Vavuniya,2021,11,413.3400000000001,177.32,42.89930807567619,30
Vavuniya,2021,12,545.94,440.16,80.624244422464,31
Vavuniya,2022,1,577.9399999999999,522.65,90.43326296847424,31
Vavuniya,2022,2,581.4100000000001,550.8700000000001,94.7472523692403,28
Vavuniya,2022,3,678.5499999999998,655.4499999999999,96.59568196890429,31
Vavuniya,2022,4,597.11,555.2900000000001,92.99626534474386,30
Vavuniya,2022,5,649.8800000000001,649.8800000000001,100.0,31
Vavuniya,2022,6,602.6599999999999,590.41,97.96734477151297,30
Vavuniya,2022,7,590.12,542.79,91.97959737002644,31
Vavuniya,2022,8,604.2099999999999,547.88,90.67708247132622,31
Vavuniya,2022,9,637.27,614.5500000000001,96.43479216030883,30
Vavuniya,2022,10,509.8400000000001,393.73,77.2261886081908,31
Vavuniya,2022,11,468.6900000000001,295.71,63.09287588811367,30
Vavuniya,2022,12,458.14000000000004,351.41,76.70362771205308,31
Vavuniya,2023,1,552.0899999999999,505.46999999999997,91.55572461011793,31
Vavuniya,2023,2,585.2400000000001,548.9499999999999,93.79912514523953,28
Vavuniya,2023,3,702.6299999999999,702.6299999999999,100.0,31
Vavuniya,2023,4,688.2700000000002,673.7300000000002,97.88745695729874,30
Vavuniya,2023,5,601.7600000000001,517.9300000000001,86.0691970220686,31
Vavuniya,2023,6,631.1099999999999,620.3499999999999,98.29506742089335,30
Vavuniya,2023,7,620.59,569.66,91.79329347878631,31
Vavuniya,2023,8,708.0800000000002,708.0800000000002,100.0,31
Vavuniya,2023,9,601.4499999999999,589.7499999999999,98.05470113891428,30
Vavuniya,2023,10,567.7100000000002,525.0700000000002,92.48912296771239,31
Vavuniya,2023,11,425.53,194.51999999999998,45.712405705825674,30
Vavuniya,2023,12,443.2900000000001,257.21999999999997,58.025220510275425,31
Vavuniya,2024,1,525.73,409.3399999999999,77.86125958191465,31
Vavuniya,2024,2,647.4699999999998,647.4699999999998,100.0,29
Vavuniya,2024,3,757.8000000000003,757.8000000000003,100.0,31
Vavuniya,2024,4,709.95,709.95,100.0,30
Vavuniya,2024,5,590.9000000000001,512.82,86.78625825012692,31
Vavuniya,2024,6,143.54,129.63,90.30932144350007,8
Welimada,2010,1,536.9799999999999,436.35999999999984,81.26187195053818,31
Welimada,2010,2,568.47,513.0,90.2422291413795,28
Welimada,2010,3,697.79,697.79,100.0,31
Welimada,2010,4,597.3100000000002,574.3100000000002,96.14940315748942,30
Welimada,2010,5,566.35,519.5500000000001,91.7365586651364,31
Welimada,2010,6,552.06,513.42,93.000760786871,30
Welimada,2010,7,577.07,525.85,91.12412705564316,31
Welimada,2010,8,535.91,448.24999999999994,83.64277583922673,31
Welimada,2010,9,527.24,413.58,78.44245504893406,30
Welimada,2010,10,578.9299999999998,487.82000000000005,84.26234605219977,31
Welimada,2010,11,434.89000000000016,265.0,60.93494906758029,30
Welimada,2010,12,369.56000000000006,228.86,61.9276978027925,31
Welimada,2011,1,380.5899999999999,193.57,50.86050605638614,31
Welimada,2011,2,423.92999999999995,327.51,77.25567900360909,28
Welimada,2011,3,638.01,599.62,93.9828529333396,31
Welimada,2011,4,587.7700000000001,539.48,91.78420130323084,30
Welimada,2011,5,649.9499999999999,649.9499999999999,100.0,31
Welimada,2011,6,621.3400000000001,606.6500000000001,97.63575498116973,30
Welimada,2011,7,594.41,594.41,100.0,31
Welimada,2011,8,587.23,560.87,95.51112851863836,31
Welimada,2011,9,614.4399999999999,602.01,97.97701972527831,30
Welimada,2011,10,544.82,448.79,82.37399508094416,31
Welimada,2011,11,454.55999999999995,287.95,63.34697289686731,30
Welimada,2011,12,446.0,310.18000000000006,69.54708520179373,31
Welimada,2012,1,561.8799999999999,489.71,87.15562041717094,31
Welimada,2012,2,543.74,451.84999999999997,83.1003788575422,29
Welimada,2012,3,712.3700000000001,712.3700000000001,100.0,31
Welimada,2012,4,577.2000000000002,556.3800000000001,96.39293139293137,30
Welimada,2012,5,698.44,698.44,100.0,31
Welimada,2012,6,584.3,584.3,100.0,30
Welimada,2012,7,625.23,610.7500000000001,97.68405226876511,31
Welimada,2012,8,612.96,598.54,97.64748107543721,31
Welimada,2012,9,596.7800000000001,582.4100000000001,97.59207748248936,30
Welimada,2012,10,511.9200000000001,396.3500000000001,77.42420690732928,31
Welimada,2012,11,449.05000000000007,345.3,76.89566863378242,30
Welimada,2012,12,420.19000000000005,241.94,57.578714391108775,31
Welimada,2013,1,473.31,338.68,71.55564006676386,31
Welimada,2013,2,511.84000000000003,456.9100000000001,89.26813066583308,28
Welimada,2013,3,608.9300000000001,591.05,97.06370190333863,31
Welimada,2013,4,647.69,647.69,100.0,30
Welimada,2013,5,585.4599999999999,507.74,86.72496840091554,31
Welimada,2013,6,504.94,419.31,83.04154949102865,30
Welimada,2013,7,588.8999999999999,560.3399999999999,95.15028018339278,31
Welimada,2013,8,636.1700000000001,609.6900000000002,95.837590581134,31
Welimada,2013,9,571.8399999999998,516.3,90.2874930050364,30
Welimada,2013,10,591.8900000000001,554.9999999999999,93.7674230008954,31
Welimada,2013,11,508.1399999999999,448.36,88.23552564253949,30
Welimada,2013,12,400.86,190.51999999999998,47.527815197325744,31
Welimada,2014,1,488.6399999999999,366.01,74.90381466928619,31
Welimada,2014,2,600.9099999999999,600.9099999999999,100.0,28
Welimada,2014,3,697.8000000000001,683.9700000000001,98.01805674978506,31
Welimada,2014,4,639.8199999999999,611.42,95.56125160201306,30
Welimada,2014,5,595.8499999999999,562.78,94.44994545607118,31
Welimada,2014,6,596.1800000000001,582.72,97.74229259619578,30
Welimada,2014,7,618.63,607.3,98.16853369542375,31
Welimada,2014,8,584.18,544.0799999999999,93.13567735971789,31
Welimada,2014,9,597.55,597.55,100.0,30
Welimada,2014,10,510.53000000000003,429.54999999999995,84.13805261199144,31
Welimada,2014,11,428.00000000000006,263.01,61.45093457943924,30
Welimada,2014,12,358.91999999999996,184.62,51.43764627214979,31
Welimada,2015,1,560.33,520.5600000000001,92.9023968018846,31
Welimada,2015,2,523.0199999999999,470.42999999999995,89.94493518412298,28
Welimada,2015,3,707.5500000000001,682.42,96.44830754010316,31
Welimada,2015,4,604.76,577.56,95.50234803889145,30
Welimada,2015,5,599.71,559.47,93.29009021026829,31
Welimada,2015,6,590.1200000000001,548.6600000000001,92.9743103097675,30
Welimada,2015,7,617.2200000000001,594.99,96.39836687080779,31
Welimada,2015,8,629.8,601.3899999999999,95.48904414099712,31
Welimada,2015,9,536.3799999999999,475.96,88.73559789701334,30
Welimada,2015,10,493.40999999999997,399.02000000000004,80.86986481830529,31
Welimada,2015,11,428.68,265.87,62.02062144256788,30
Welimada,2015,12,453.54000000000013,234.71,51.750672487542424,31
Welimada,2016,1,558.8000000000001,490.70999999999987,87.81496062992122,31
Welimada,2016,2,578.0699999999999,555.59,96.1111976058263,29
Welimada,2016,3,728.54,728.54,100.0,31
Welimada,2016,4,671.0699999999999,671.0699999999999,100.0,30
Welimada,2016,5,507.8,373.78,73.60771957463568,31
Welimada,2016,6,573.3700000000001,573.3700000000001,100.0,30
Welimada,2016,7,599.09,543.0400000000001,90.64414361782038,31
Welimada,2016,8,646.44,633.8900000000001,98.05859785904339,31
Welimada,2016,9,639.59,624.83,97.69227161150113,30
Welimada,2016,10,634.12,619.64,97.71652053239134,31
Welimada,2016,11,439.07000000000005,260.95,59.43243674129409,30
Welimada,2016,12,545.4700000000001,497.98999999999995,91.29557995856781,31
Welimada,2017,1,571.8,471.40999999999997,82.44316194473592,31
Welimada,2017,2,562.53,496.48999999999995,88.26018167919932,28
Welimada,2017,3,677.1500000000001,654.3200000000002,96.62851657682937,31
Welimada,2017,4,728.9100000000001,728.9100000000001,100.0,30
Welimada,2017,5,627.7800000000001,586.8,93.4722354965115,31
Welimada,2017,6,588.5099999999999,541.4000000000001,91.99503831710595,30
Welimada,2017,7,625.4500000000002,599.09,95.78543448716921,31
Welimada,2017,8,586.5500000000001,532.7099999999999,90.82090188389735,31
Welimada,2017,9,545.7099999999999,480.1700000000001,87.98995803631968,30
Welimada,2017,10,514.9000000000001,413.76000000000005,80.35735094193048,31
Welimada,2017,11,415.2099999999999,245.13,59.037595433636,30
Welimada,2017,12,487.17999999999995,358.18,73.52108050412579,31
Welimada,2018,1,582.0199999999999,538.31,92.48994879901036,31
Welimada,2018,2,549.0000000000001,497.71000000000004,90.6575591985428,28
Welimada,2018,3,627.41,588.65,93.82222151384262,31
Welimada,2018,4,618.4099999999999,605.1499999999999,97.85579146520917,30
Welimada,2018,5,521.41,384.73999999999995,73.78838150399876,31
Welimada,2018,6,622.51,622.51,100.0,30
Welimada,2018,7,636.5699999999999,622.3,97.75829838038237,31
Welimada,2018,8,626.63,566.03,90.32922139061328,31
Welimada,2018,9,626.9000000000001,598.62,95.48891370234486,30
Welimada,2018,10,473.9000000000001,272.29,57.45726946613209,31
Welimada,2018,11,485.25999999999993,354.26,73.00416271689404,30
Welimada,2018,12,529.0699999999999,416.58,78.73816319201619,31
Welimada,2019,1,575.89,501.49,87.08086613763045,31
Welimada,2019,2,530.47,477.9500000000001,90.09934586310254,28
Welimada,2019,3,745.43,745.43,100.0,31
Welimada,2019,4,617.21,582.3100000000001,94.34552259360672,30
Welimada,2019,5,666.2199999999999,651.4099999999999,97.77701059710004,31
Welimada,2019,6,616.89,592.52,96.04953881567216,30
Welimada,2019,7,670.1100000000001,660.2700000000001,98.53158436674575,31
Welimada,2019,8,533.25,403.69,75.70370370370371,31
Welimada,2019,9,568.59,522.7699999999999,91.94146924849186,30
Welimada,2019,10,449.21,290.03000000000003,64.56445760334812,31
Welimada,2019,11,530.33,457.65999999999997,86.29721117040332,30
Welimada,2019,12,470.2499999999999,267.00000000000006,56.77830940988839,31
Welimada,2020,1,636.46,623.1400000000001,97.90717405650003,31
Welimada,2020,2,632.8600000000001,632.8600000000001,100.0,29
